"","pl_names","pl_effects","pl_pval","sample","support_indices","support_category"
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS315","(Random Seeds, Slopes (All), SMS (All))",-0.00551545569675008,8.93876110034485e-09,15,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS315","(Trusted Seeds, Slopes (All), SMS (All))",-0.0064448859025509,5.06533516992916e-07,15,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS315","(Info Hubs (All), Slopes (All), SMS (All))",-0.004149919191613,1.25787498379848e-07,15,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat316","(Info Hubs (All), Flats (All), No Reminder)",-0.0151353844488716,0.00235415808240328,16,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS315","(Info Hubs (All), No Incentives, SMS (All))",0.00358115144875239,1.73430446804114e-06,16,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS316","(No Seeds, Slopes (All), SMS (All))",-0.00649973813237313,2.32846660402358e-08,16,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS315","(No Seeds, High Flats, SMS (All))",-0.00656347037527511,3.25459663703759e-05,16,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS316","(Random Seeds, Slopes (All), SMS (All))",-0.00732085749850643,1.69881146715616e-11,16,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS316","(Trusted Seeds, Slopes (All), SMS (All))",-0.00561724077718854,2.84350144045846e-06,16,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS316","(Info Hubs (All), Slopes (All), SMS (All))",-0.00546879477525981,1.44503840299364e-05,16,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat317","(Info Hubs (All), Flats (All), No Reminder)",-0.0140464058822654,0.000753072514013031,17,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS316","(Info Hubs (All), No Incentives, SMS (All))",0.00405646482122111,4.64754935275485e-07,17,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS317","(No Seeds, Slopes (All), SMS (All))",-0.004729888277618,5.12492678378443e-08,17,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS316","(No Seeds, High Flats, SMS (All))",-0.00649494376757111,2.16631456381527e-07,17,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS317","(Random Seeds, Slopes (All), SMS (All))",-0.006351617962717,6.45618855088944e-10,17,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS317","(Trusted Seeds, Slopes (All), SMS (All))",-0.0058458733337078,7.31695847813295e-09,17,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS317","(Info Hubs (All), Slopes (All), SMS (All))",-0.00357736304560206,6.30908269491437e-06,17,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat318","(Info Hubs (All), Flats (All), No Reminder)",-0.0131820751207072,0.00394495222352625,18,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS317","(Info Hubs (All), No Incentives, SMS (All))",0.00335759643865307,0.000119884479100886,18,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS318","(No Seeds, Slopes (All), SMS (All))",-0.00629885571326667,5.48584323999164e-10,18,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS317","(No Seeds, High Flats, SMS (All))",-0.00595453323218952,1.54150229821586e-07,18,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS318","(Random Seeds, Slopes (All), SMS (All))",-0.00572676192892805,1.90042382605932e-09,18,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS318","(Trusted Seeds, Slopes (All), SMS (All))",-0.00565977052287328,1.43289314322623e-07,18,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS318","(Info Hubs (All), Slopes (All), SMS (All))",-0.00543836590052724,3.82721370147565e-07,18,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat319","(Info Hubs (All), Flats (All), No Reminder)",-0.0131334665609238,0.00301824467329816,19,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS318","(Info Hubs (All), No Incentives, SMS (All))",0.00383688874786906,4.27100593040345e-07,19,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS319","(No Seeds, Slopes (All), SMS (All))",-0.00674272318420623,7.81754595615981e-10,19,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS318","(No Seeds, High Flats, SMS (All))",-0.00649239886139625,2.99575753785878e-08,19,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS319","(Random Seeds, Slopes (All), SMS (All))",-0.00822646581998267,2.00974653318343e-10,19,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS319","(Trusted Seeds, Slopes (All), SMS (All))",-0.00586366120585126,4.66582652653048e-08,19,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS319","(Info Hubs (All), Slopes (All), SMS (All))",-0.00477654637976225,1.62329848294952e-06,19,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat320","(Info Hubs (All), Flats (All), No Reminder)",-0.013413316568282,0.000848868408245224,20,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS319","(Info Hubs (All), No Incentives, SMS (All))",0.00319088765673761,0.0001834246205535,20,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS320","(No Seeds, Slopes (All), SMS (All))",-0.00649547201507173,8.42111771749161e-08,20,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS319","(No Seeds, High Flats, SMS (All))",-0.00621616436170711,6.48978059703736e-06,20,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS320","(Random Seeds, Slopes (All), SMS (All))",-0.00710662652999032,1.30028305901824e-08,20,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS320","(Trusted Seeds, Slopes (All), SMS (All))",-0.00576158641535821,7.64582569814251e-11,20,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS320","(Info Hubs (All), Slopes (All), SMS (All))",-0.00443565899960937,1.89893409122211e-10,20,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat321","(Info Hubs (All), Flats (All), No Reminder)",-0.0136252249044138,0.00539089768322238,21,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS320","(Info Hubs (All), No Incentives, SMS (All))",0.00407435742685495,1.09307148028482e-07,21,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS321","(No Seeds, Slopes (All), SMS (All))",-0.00524943530155438,2.05539753574736e-08,21,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS320","(No Seeds, High Flats, SMS (All))",-0.0063799244844268,1.21683933713542e-05,21,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS321","(Random Seeds, Slopes (All), SMS (All))",-0.00697765291597462,6.61343262256291e-09,21,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS321","(Trusted Seeds, Slopes (All), SMS (All))",-0.00523016801977588,9.06328294748051e-08,21,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS321","(Info Hubs (All), Slopes (All), SMS (All))",-0.0035088088769791,0.000674571417692829,21,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat322","(Info Hubs (All), Flats (All), No Reminder)",-0.0106862238216347,0.00183547235314692,22,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS321","(Info Hubs (All), No Incentives, SMS (All))",0.00381459204524559,2.40403057571365e-06,22,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS322","(No Seeds, Slopes (All), SMS (All))",-0.0062535141945979,1.26832139744275e-09,22,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS321","(No Seeds, High Flats, SMS (All))",-0.00672930261131542,7.21704819632996e-09,22,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS322","(Random Seeds, Slopes (All), SMS (All))",-0.00589097964613388,1.00943390586759e-07,22,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS322","(Trusted Seeds, Slopes (All), SMS (All))",-0.00582705842460156,1.83933378242332e-08,22,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS322","(Info Hubs (All), Slopes (All), SMS (All))",-0.00409931018081413,1.04286895407973e-07,22,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat323","(Info Hubs (All), Flats (All), No Reminder)",-0.0123907086131834,0.00208693978983441,23,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS322","(Info Hubs (All), No Incentives, SMS (All))",0.00420850141485665,4.45636884048235e-09,23,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS323","(No Seeds, Slopes (All), SMS (All))",-0.00539693682128539,2.85102850022627e-07,23,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS322","(No Seeds, High Flats, SMS (All))",-0.00853378719815514,1.12355314401449e-05,23,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS323","(Random Seeds, Slopes (All), SMS (All))",-0.00730951175937274,9.97037798997535e-11,23,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS323","(Trusted Seeds, Slopes (All), SMS (All))",-0.00514941037732836,1.10163344686076e-06,23,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS323","(Info Hubs (All), Slopes (All), SMS (All))",-0.00377672172157731,4.47684135585243e-05,23,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat324","(Info Hubs (All), Flats (All), No Reminder)",-0.012423519997765,0.00832276906396248,24,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS323","(Info Hubs (All), No Incentives, SMS (All))",0.00391481166464715,6.52350783078896e-07,24,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS324","(No Seeds, Slopes (All), SMS (All))",-0.00630091664738948,7.05201403649606e-10,24,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS323","(No Seeds, High Flats, SMS (All))",-0.00643786352839103,1.43616995315079e-07,24,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS324","(Random Seeds, Slopes (All), SMS (All))",-0.00734603068858454,3.98701336187288e-11,24,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS324","(Trusted Seeds, Slopes (All), SMS (All))",-0.00556730336638093,8.81839006110485e-09,24,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS324","(Info Hubs (All), Slopes (All), SMS (All))",-0.00554692981644376,6.86404450030748e-07,24,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat325","(Info Hubs (All), Flats (All), No Reminder)",-0.0118601929985303,0.00149655362540725,25,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS324","(Info Hubs (All), No Incentives, SMS (All))",0.00421031451729269,2.52887245234398e-07,25,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS325","(No Seeds, Slopes (All), SMS (All))",-0.00590452666808588,1.21440638107627e-08,25,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS324","(No Seeds, High Flats, SMS (All))",-0.00616402765483128,2.94002468982259e-06,25,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS325","(Random Seeds, Slopes (All), SMS (All))",-0.0054779173366839,1.03139951384765e-09,25,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS325","(Trusted Seeds, Slopes (All), SMS (All))",-0.00556963537884499,6.79107640965187e-08,25,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS325","(Info Hubs (All), Slopes (All), SMS (All))",-0.00371801998753046,2.09730402652449e-07,25,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat326","(Info Hubs (All), Flats (All), No Reminder)",-0.0151124182844364,0.000840487803405812,26,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS325","(Info Hubs (All), No Incentives, SMS (All))",0.00437600672409715,2.43913369253326e-08,26,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS326","(No Seeds, Slopes (All), SMS (All))",-0.0060602539426291,2.19780833185837e-08,26,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS325","(No Seeds, High Flats, SMS (All))",-0.00593224069486763,1.15120971628194e-05,26,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS326","(Random Seeds, Slopes (All), SMS (All))",-0.00672641544010752,4.89414960010825e-09,26,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS326","(Trusted Seeds, Slopes (All), SMS (All))",-0.00515529758456642,1.03438090179554e-09,26,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS326","(Info Hubs (All), Slopes (All), SMS (All))",-0.00500483104774215,5.87276291580815e-05,26,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat327","(Info Hubs (All), Flats (All), No Reminder)",-0.0146629814395764,4.86776147231671e-05,27,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS326","(Info Hubs (All), No Incentives, SMS (All))",0.00447477433627838,3.96316593524909e-10,27,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS327","(No Seeds, Slopes (All), SMS (All))",-0.00668083754665831,5.25176134367653e-09,27,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS326","(No Seeds, High Flats, SMS (All))",-0.00813768128849186,3.04139050622741e-05,27,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS327","(Random Seeds, Slopes (All), SMS (All))",-0.00620776913533852,3.96381092625679e-12,27,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS327","(Trusted Seeds, Slopes (All), SMS (All))",-0.00547871567110516,1.55604496249274e-10,27,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS327","(Info Hubs (All), Slopes (All), SMS (All))",-0.00465454787210687,9.62832000835573e-07,27,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat328","(Info Hubs (All), Flats (All), No Reminder)",-0.0141820658055934,0.00293735614582219,28,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS327","(Info Hubs (All), No Incentives, SMS (All))",0.00314852850751605,4.64978708203041e-05,28,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS328","(No Seeds, Slopes (All), SMS (All))",-0.00587277611434926,2.73199084421946e-12,28,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS327","(No Seeds, High Flats, SMS (All))",-0.0063719693761321,2.60914647949746e-08,28,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS328","(Random Seeds, Slopes (All), SMS (All))",-0.00648211226571389,8.36432666710633e-09,28,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS328","(Trusted Seeds, Slopes (All), SMS (All))",-0.00625237035395791,1.5362339150098e-08,28,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS328","(Info Hubs (All), Slopes (All), SMS (All))",-0.00416980213842256,1.34603464496334e-08,28,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat329","(Info Hubs (All), Flats (All), No Reminder)",-0.00958376446995523,0.000382422903136491,29,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS328","(Info Hubs (All), No Incentives, SMS (All))",0.00409626824565631,2.77976783259434e-07,29,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS329","(No Seeds, Slopes (All), SMS (All))",-0.00522523315819163,1.30853855502594e-09,29,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS328","(No Seeds, High Flats, SMS (All))",-0.00704663114748654,3.23075258424513e-07,29,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS329","(Random Seeds, Slopes (All), SMS (All))",-0.00610746741478442,5.30579718429176e-09,29,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS329","(Trusted Seeds, Slopes (All), SMS (All))",-0.0054273117207724,7.83740049599995e-08,29,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS329","(Info Hubs (All), Slopes (All), SMS (All))",-0.0044635792579514,2.57470486478162e-09,29,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat330","(Info Hubs (All), Flats (All), No Reminder)",-0.0142459039912,0.000811469567860159,30,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS329","(Info Hubs (All), No Incentives, SMS (All))",0.00405548644309604,1.29128480420029e-07,30,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS330","(No Seeds, Slopes (All), SMS (All))",-0.00607163301896994,6.21166955061763e-08,30,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS329","(No Seeds, High Flats, SMS (All))",-0.00653643490474463,2.16800447217425e-06,30,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS330","(Random Seeds, Slopes (All), SMS (All))",-0.00734706901947073,1.03326085515251e-10,30,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS330","(Trusted Seeds, Slopes (All), SMS (All))",-0.0047166317292466,1.34375500094156e-10,30,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS330","(Info Hubs (All), Slopes (All), SMS (All))",-0.0056536049936639,1.23283494345975e-05,30,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat331","(Info Hubs (All), Flats (All), No Reminder)",-0.0128637671136614,0.0254002101254092,31,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS330","(Info Hubs (All), No Incentives, SMS (All))",0.00390522744108767,5.17076361183657e-06,31,"1 9 13 31 46 61 70",1
